station_nm,year_datetime,avg_water_depth_ft,,count,formula
"PIEZOMETER CAGUAS-JUNCOS 19A, CAGUAS, PR",1998,23.98041096,,21,Keep
"PIEZOMETER CAGUAS-JUNCOS 19A, CAGUAS, PR",1999,23.54732258,,21,Keep
"PIEZOMETER CAGUAS-JUNCOS 19A, CAGUAS, PR",2000,23.71015152,,21,Keep
"PIEZOMETER CAGUAS-JUNCOS 19A, CAGUAS, PR",2001,24.34852055,,21,Keep
"PIEZOMETER CAGUAS-JUNCOS 19A, CAGUAS, PR",2002,24.05039867,,21,Keep
"PIEZOMETER CAGUAS-JUNCOS 19A, CAGUAS, PR",2016,22.22576471,,21,Keep
"PIEZOMETER CAGUAS-JUNCOS 19A, CAGUAS, PR",2017,22.38531507,,21,Keep
"PIEZOMETER CAGUAS-JUNCOS 19A, CAGUAS, PR",2018,22.98433702,,21,Keep
"PIEZOMETER CAGUAS-JUNCOS 19A, CAGUAS, PR",2019,23.4390137,,21,Keep
"PIEZOMETER CAGUAS-JUNCOS 19A, CAGUAS, PR",2020,22.8639071,,21,Keep
"PIEZOMETER CAGUAS-JUNCOS 19A, CAGUAS, PR",2021,23.3910137,,21,Keep
"PIEZOMETER CAGUAS-JUNCOS 19A, CAGUAS, PR",2022,22.77468493,,21,Keep
"PIEZOMETER CAGUAS-JUNCOS 19A, CAGUAS, PR",2023,22.97542466,,21,Keep
"PIEZOMETER CAGUAS-JUNCOS 19A, CAGUAS, PR",2024,22.18136508,,21,Keep
"PIEZOMETER CJ 20, CAGUAS, PR",1997,18.87375,,6,Keep
"PIEZOMETER CJ 20, CAGUAS, PR",1998,17.07232044,,6,Keep
"PIEZOMETER CJ 20, CAGUAS, PR",1999,16.24479452,,6,Keep
"PIEZOMETER CJ 20, CAGUAS, PR",2000,17.08604396,,6,Keep
"PIEZOMETER CJ 20, CAGUAS, PR",2001,17.87857143,,6,Keep
"PIEZOMETER CJ 20, CAGUAS, PR",2002,17.43976667,,6,Keep
"PIEZOMETER CJ 3B, JUNCOS, PR",1987,172.0175329,,5,Keep
"PIEZOMETER CJ 3B, JUNCOS, PR",1988,172.9946707,,5,Keep
"PIEZOMETER CJ 3B, JUNCOS, PR",1989,172.3486387,,5,Keep
"PIEZOMETER CJ 3B, JUNCOS, PR",1991,169.1422857,,5,Keep
"PIEZOMETER CJ 3B, JUNCOS, PR",1992,170.1384132,,5,Keep
"PIEZOMETER FORT BUCHANAN 1, BAYAMON, PR",1997,31.41772727,,6,Keep
"PIEZOMETER FORT BUCHANAN 1, BAYAMON, PR",1998,31.71686957,,6,Keep
"PIEZOMETER FORT BUCHANAN 1, BAYAMON, PR",1999,34.1689589,,6,Keep
"PIEZOMETER FORT BUCHANAN 1, BAYAMON, PR",2000,40.23327869,,6,Keep
"PIEZOMETER FORT BUCHANAN 1, BAYAMON, PR",2001,28.77614493,,6,Keep
"PIEZOMETER FORT BUCHANAN 1, BAYAMON, PR",2002,25.94410891,,6,Keep
"PIEZOMETER HIGUILLAR USGS 1, DORADO, PR",1996,38.37856522,,7,Keep
"PIEZOMETER HIGUILLAR USGS 1, DORADO, PR",1997,37.88608219,,7,Keep
"PIEZOMETER HIGUILLAR USGS 1, DORADO, PR",1998,38.03117117,,7,Keep
"PIEZOMETER HIGUILLAR USGS 1, DORADO, PR",1999,37.17987952,,7,Keep
"PIEZOMETER HIGUILLAR USGS 1, DORADO, PR",2000,36.97102222,,7,Keep
"PIEZOMETER HIGUILLAR USGS 1, DORADO, PR",2001,37.46290411,,7,Keep
"PIEZOMETER HIGUILLAR USGS 1, DORADO, PR",2002,36.36019737,,7,Keep
"PIEZOMETER HILL 2, MANATI, PR",1996,288.8845161,,13,Keep
"PIEZOMETER HILL 2, MANATI, PR",1997,284.4641121,,13,Keep
"PIEZOMETER HILL 2, MANATI, PR",1998,288.3934521,,13,Keep
"PIEZOMETER HILL 2, MANATI, PR",1999,282.4691233,,13,Keep
"PIEZOMETER HILL 2, MANATI, PR",2000,279.580765,,13,Keep
"PIEZOMETER HILL 2, MANATI, PR",2001,287.7945879,,13,Keep
"PIEZOMETER HILL 2, MANATI, PR",2002,287.4804658,,13,Keep
"PIEZOMETER HILL 2, MANATI, PR",2003,290.6265205,,13,Keep
"PIEZOMETER HILL 2, MANATI, PR",2004,277.0584426,,13,Keep
"PIEZOMETER HILL 2, MANATI, PR",2005,256.9409917,,13,Keep
"PIEZOMETER HILL 2, MANATI, PR",2006,276.2266027,,13,Keep
"PIEZOMETER HILL 2, MANATI, PR",2007,276.1480548,,13,Keep
"PIEZOMETER HILL 2, MANATI, PR",2008,276.3535,,13,Keep
"PIEZOMETER JAC-6, JUANA DIAZ, PR",1988,19.26083333,,18,Keep
"PIEZOMETER JAC-6, JUANA DIAZ, PR",1989,20.75105072,,18,Keep
"PIEZOMETER JAC-6, JUANA DIAZ, PR",1990,20.21333333,,18,Keep
"PIEZOMETER JAC-6, JUANA DIAZ, PR",2010,21.565,,18,Keep
"PIEZOMETER JAC-6, JUANA DIAZ, PR",2011,21.6690411,,18,Keep
"PIEZOMETER JAC-6, JUANA DIAZ, PR",2012,22.186609,,18,Keep
"PIEZOMETER JAC-6, JUANA DIAZ, PR",2013,22.54625397,,18,Keep
"PIEZOMETER JAC-6, JUANA DIAZ, PR",2014,24.28583333,,18,Keep
"PIEZOMETER JAC-6, JUANA DIAZ, PR",2015,23.84711864,,18,Keep
"PIEZOMETER JAC-6, JUANA DIAZ, PR",2016,23.07204861,,18,Keep
"PIEZOMETER JAC-6, JUANA DIAZ, PR",2017,21.84511111,,18,Keep
"PIEZOMETER JAC-6, JUANA DIAZ, PR",2018,21.78331507,,18,Keep
"PIEZOMETER JAC-6, JUANA DIAZ, PR",2019,23.83605479,,18,Keep
"PIEZOMETER JAC-6, JUANA DIAZ, PR",2020,22.40008197,,18,Keep
"PIEZOMETER JAC-6, JUANA DIAZ, PR",2021,23.33249258,,18,Keep
"PIEZOMETER JAC-6, JUANA DIAZ, PR",2022,25.47767507,,18,Keep
"PIEZOMETER JAC-6, JUANA DIAZ, PR",2023,21.7784127,,18,Keep
"PIEZOMETER JAC-6, JUANA DIAZ, PR",2024,22.46295238,,18,Keep
"PIEZOMETER JARDIN BOTANICO I-13, SAN JUAN, PR",1989,15.59051502,,8,Keep
"PIEZOMETER JARDIN BOTANICO I-13, SAN JUAN, PR",1990,15.93235616,,8,Keep
"PIEZOMETER JARDIN BOTANICO I-13, SAN JUAN, PR",1991,16.40665753,,8,Keep
"PIEZOMETER JARDIN BOTANICO I-13, SAN JUAN, PR",1992,16.26377049,,8,Keep
"PIEZOMETER JARDIN BOTANICO I-13, SAN JUAN, PR",1993,16.32519878,,8,Keep
"PIEZOMETER JARDIN BOTANICO I-13, SAN JUAN, PR",1994,17.1513125,,8,Keep
"PIEZOMETER JARDIN BOTANICO I-13, SAN JUAN, PR",1995,16.97350685,,8,Keep
"PIEZOMETER JARDIN BOTANICO I-13, SAN JUAN, PR",1996,16.64,,8,Keep
"PIEZOMETER LA ESPERANZA II-2, SAN JUAN, PR",1989,9.348263889,,8,Remove
"PIEZOMETER LA ESPERANZA II-2, SAN JUAN, PR",1990,9.791890411,,8,Remove
"PIEZOMETER LA ESPERANZA II-2, SAN JUAN, PR",1991,10.21476712,,8,Keep
"PIEZOMETER LA ESPERANZA II-2, SAN JUAN, PR",1992,9.378918919,,8,Remove
"PIEZOMETER LA ESPERANZA II-2, SAN JUAN, PR",1993,9.737882353,,8,Remove
"PIEZOMETER LA ESPERANZA II-2, SAN JUAN, PR",1994,10.1488125,,8,Keep
"PIEZOMETER LA ESPERANZA II-2, SAN JUAN, PR",1995,9.590808383,,8,Remove
"PIEZOMETER LA ESPERANZA II-2, SAN JUAN, PR",1996,9.697142857,,8,Remove
"PIEZOMETER MAGUAYO 2 DORADO, PR",1995,28.06145833,,30,Keep
"PIEZOMETER MAGUAYO 2 DORADO, PR",1996,27.57065574,,30,Keep
"PIEZOMETER MAGUAYO 2 DORADO, PR",1997,27.67150685,,30,Keep
"PIEZOMETER MAGUAYO 2 DORADO, PR",1998,27.82813031,,30,Keep
"PIEZOMETER MAGUAYO 2 DORADO, PR",1999,27.56982877,,30,Keep
"PIEZOMETER MAGUAYO 2 DORADO, PR",2000,27.55204473,,30,Keep
"PIEZOMETER MAGUAYO 2 DORADO, PR",2001,28.32313665,,30,Keep
"PIEZOMETER MAGUAYO 2 DORADO, PR",2002,27.28707143,,30,Keep
"PIEZOMETER MAGUAYO 2 DORADO, PR",2003,28.40088685,,30,Keep
"PIEZOMETER MAGUAYO 2 DORADO, PR",2004,25.11785124,,30,Keep
"PIEZOMETER MAGUAYO 2 DORADO, PR",2005,23.88632877,,30,Keep
"PIEZOMETER MAGUAYO 2 DORADO, PR",2006,25.15845395,,30,Keep
"PIEZOMETER MAGUAYO 2 DORADO, PR",2007,25.45668493,,30,Keep
"PIEZOMETER MAGUAYO 2 DORADO, PR",2008,25.96303279,,30,Keep
"PIEZOMETER MAGUAYO 2 DORADO, PR",2009,26.27648148,,30,Keep
"PIEZOMETER MAGUAYO 2 DORADO, PR",2010,23.98428571,,30,Keep
"PIEZOMETER MAGUAYO 2 DORADO, PR",2011,24.28752577,,30,Keep
"PIEZOMETER MAGUAYO 2 DORADO, PR",2012,24.31441011,,30,Keep
"PIEZOMETER MAGUAYO 2 DORADO, PR",2013,24.61108359,,30,Keep
"PIEZOMETER MAGUAYO 2 DORADO, PR",2014,25.11865103,,30,Keep
"PIEZOMETER MAGUAYO 2 DORADO, PR",2015,25.67654795,,30,Keep
"PIEZOMETER MAGUAYO 2 DORADO, PR",2016,26.00638655,,30,Keep
"PIEZOMETER MAGUAYO 2 DORADO, PR",2017,24.0584375,,30,Keep
"PIEZOMETER MAGUAYO 2 DORADO, PR",2018,24.32630137,,30,Keep
"PIEZOMETER MAGUAYO 2 DORADO, PR",2019,25.4153168,,30,Keep
"PIEZOMETER MAGUAYO 2 DORADO, PR",2020,25.27746269,,30,Keep
"PIEZOMETER MAGUAYO 2 DORADO, PR",2021,26.06657534,,30,Keep
"PIEZOMETER MAGUAYO 2 DORADO, PR",2022,24.48284932,,30,Keep
"PIEZOMETER MAGUAYO 2 DORADO, PR",2023,25.36106849,,30,Keep
"PIEZOMETER MAGUAYO 2 DORADO, PR",2024,24.5724359,,30,Keep
"PIEZOMETER MUNOZ MARIN 1C-8, SAN JUAN, PR",1989,13.18197183,,14,Keep
"PIEZOMETER MUNOZ MARIN 1C-8, SAN JUAN, PR",1990,13.93451705,,14,Keep
"PIEZOMETER MUNOZ MARIN 1C-8, SAN JUAN, PR",1991,14.46297935,,14,Keep
"PIEZOMETER MUNOZ MARIN 1C-8, SAN JUAN, PR",1992,13.80515942,,14,Keep
"PIEZOMETER MUNOZ MARIN 1C-8, SAN JUAN, PR",1993,13.76275,,14,Keep
"PIEZOMETER MUNOZ MARIN 1C-8, SAN JUAN, PR",1994,15.42331507,,14,Keep
"PIEZOMETER MUNOZ MARIN 1C-8, SAN JUAN, PR",1995,14.24034483,,14,Keep
"PIEZOMETER MUNOZ MARIN 1C-8, SAN JUAN, PR",1996,13.51718654,,14,Keep
"PIEZOMETER MUNOZ MARIN 1C-8, SAN JUAN, PR",1997,14.27902941,,14,Keep
"PIEZOMETER MUNOZ MARIN 1C-8, SAN JUAN, PR",1998,13.91041199,,14,Keep
"PIEZOMETER MUNOZ MARIN 1C-8, SAN JUAN, PR",1999,13.22881423,,14,Keep
"PIEZOMETER MUNOZ MARIN 1C-8, SAN JUAN, PR",2000,13.89377049,,14,Keep
"PIEZOMETER MUNOZ MARIN 1C-8, SAN JUAN, PR",2001,14.78224784,,14,Keep
"PIEZOMETER MUNOZ MARIN 1C-8, SAN JUAN, PR",2002,14.70545098,,14,Keep
"PIEZOMETER PARQUE FUENTES I-7, SAN JUAN, PR",1989,8.181191489,,6,Remove
"PIEZOMETER PARQUE FUENTES I-7, SAN JUAN, PR",1990,8.792328767,,6,Remove
"PIEZOMETER PARQUE FUENTES I-7, SAN JUAN, PR",1991,10.17598901,,6,Keep
"PIEZOMETER PARQUE FUENTES I-7, SAN JUAN, PR",1992,9.3616,,6,Remove
"PIEZOMETER PARQUE FUENTES I-7, SAN JUAN, PR",1993,8.894969136,,6,Remove
"PIEZOMETER PARQUE FUENTES I-7, SAN JUAN, PR",1994,9.726704545,,6,Remove
"PIEZOMETER POZO HONDO HW 14, GUAYAMA, PR",1988,62.21010929,,8,Keep
"PIEZOMETER POZO HONDO HW 14, GUAYAMA, PR",1989,71.45899329,,8,Keep
"PIEZOMETER POZO HONDO HW 14, GUAYAMA, PR",1990,73.17852459,,8,Keep
"PIEZOMETER POZO HONDO HW 14, GUAYAMA, PR",1991,72.58675127,,8,Keep
"PIEZOMETER POZO HONDO HW 14, GUAYAMA, PR",1992,70.07196133,,8,Keep
"PIEZOMETER POZO HONDO HW 14, GUAYAMA, PR",1993,71.19947514,,8,Keep
"PIEZOMETER POZO HONDO HW 14, GUAYAMA, PR",1994,73.1266879,,8,Keep
"PIEZOMETER POZO HONDO HW 14, GUAYAMA, PR",1995,72.41674419,,8,Keep
"PIEZOMETER RASA D, SALINAS, PR",1997,42.93934694,,18,Keep
"PIEZOMETER RASA D, SALINAS, PR",1998,36.9410411,,18,Keep
"PIEZOMETER RASA D, SALINAS, PR",1999,29.21422287,,18,Keep
"PIEZOMETER RASA D, SALINAS, PR",2000,32.30019126,,18,Keep
"PIEZOMETER RASA D, SALINAS, PR",2001,38.77914966,,18,Keep
"PIEZOMETER RASA D, SALINAS, PR",2002,45.59180822,,18,Keep
"PIEZOMETER RASA D, SALINAS, PR",2003,50.49682493,,18,Keep
"PIEZOMETER RASA D, SALINAS, PR",2004,34.74964427,,18,Keep
"PIEZOMETER RASA D, SALINAS, PR",2005,38.51333333,,18,Keep
"PIEZOMETER RASA D, SALINAS, PR",2006,34.01832787,,18,Keep
"PIEZOMETER RASA D, SALINAS, PR",2007,39.8869338,,18,Keep
"PIEZOMETER RASA D, SALINAS, PR",2008,35.09535519,,18,Keep
"PIEZOMETER RASA D, SALINAS, PR",2019,46.6082069,,18,Keep
"PIEZOMETER RASA D, SALINAS, PR",2020,47.17480874,,18,Keep
"PIEZOMETER RASA D, SALINAS, PR",2021,45.8250411,,18,Keep
"PIEZOMETER RASA D, SALINAS, PR",2022,47.42745205,,18,Keep
"PIEZOMETER RASA D, SALINAS, PR",2023,31.12539726,,18,Keep
"PIEZOMETER RASA D, SALINAS, PR",2024,33.79447619,,18,Keep
"PIEZOMETER RASA G SALINAS, PR",1991,27.95082474,,7,Keep
"PIEZOMETER RASA G SALINAS, PR",1992,26.68887978,,7,Keep
"PIEZOMETER RASA G SALINAS, PR",1993,26.79203297,,7,Keep
"PIEZOMETER RASA G SALINAS, PR",1994,30.47687898,,7,Keep
"PIEZOMETER RASA G SALINAS, PR",1995,33.40525373,,7,Keep
"PIEZOMETER RASA G SALINAS, PR",1996,32.02831731,,7,Keep
"PIEZOMETER RASA G SALINAS, PR",1997,30.6302974,,7,Keep
"PIEZOMETER RIO MAMEYES 2, RIO GRANDE, PR",1997,12.25272727,,6,Keep
"PIEZOMETER RIO MAMEYES 2, RIO GRANDE, PR",1998,12.87711382,,6,Keep
"PIEZOMETER RIO MAMEYES 2, RIO GRANDE, PR",1999,12.94854795,,6,Keep
"PIEZOMETER RIO MAMEYES 2, RIO GRANDE, PR",2000,13.632875,,6,Keep
"PIEZOMETER RIO MAMEYES 2, RIO GRANDE, PR",2001,13.78673913,,6,Keep
"PIEZOMETER RIO MAMEYES 2, RIO GRANDE, PR",2002,13.99005848,,6,Keep
"PIEZOMETER RM 10, SALINAS, PR",1989,30.19856655,,7,Keep
"PIEZOMETER RM 10, SALINAS, PR",1990,29.67207483,,7,Keep
"PIEZOMETER RM 10, SALINAS, PR",1991,28.34463492,,7,Keep
"PIEZOMETER RM 10, SALINAS, PR",1992,25.04147632,,7,Keep
"PIEZOMETER RM 10, SALINAS, PR",1993,27.96731507,,7,Keep
"PIEZOMETER RM 10, SALINAS, PR",1994,31.0263522,,7,Keep
"PIEZOMETER RM 10, SALINAS, PR",1995,32.28301538,,7,Keep
"PIEZOMETER RM 5, SALINAS, PR",1989,13.42427609,,8,Keep
"PIEZOMETER RM 5, SALINAS, PR",1990,14.38730028,,8,Keep
"PIEZOMETER RM 5, SALINAS, PR",1991,12.51791209,,8,Keep
"PIEZOMETER RM 5, SALINAS, PR",1992,11.65572674,,8,Keep
"PIEZOMETER RM 5, SALINAS, PR",1993,12.03126374,,8,Keep
"PIEZOMETER RM 5, SALINAS, PR",1994,12.95417722,,8,Keep
"PIEZOMETER RM 5, SALINAS, PR",1995,14.08311295,,8,Keep
"PIEZOMETER RM 5, SALINAS, PR",1996,11.7600885,,8,Keep
"PIEZOMETER SALUD MENTAL I-5 SAN JUAN, PR",1989,27.38431193,,8,Keep
"PIEZOMETER SALUD MENTAL I-5 SAN JUAN, PR",1990,27.97017341,,8,Keep
"PIEZOMETER SALUD MENTAL I-5 SAN JUAN, PR",1991,28.66236769,,8,Keep
"PIEZOMETER SALUD MENTAL I-5 SAN JUAN, PR",1992,28.54253659,,8,Keep
"PIEZOMETER SALUD MENTAL I-5 SAN JUAN, PR",1993,26.93083333,,8,Keep
"PIEZOMETER SALUD MENTAL I-5 SAN JUAN, PR",1994,30.3825625,,8,Keep
"PIEZOMETER SALUD MENTAL I-5 SAN JUAN, PR",1995,27.4771875,,8,Keep
"PIEZOMETER SALUD MENTAL I-5 SAN JUAN, PR",1996,27.62972222,,8,Keep
"PIEZOMETER SANTA ROSA 2 DORADO, PR",1995,63.87609375,,8,Keep
"PIEZOMETER SANTA ROSA 2 DORADO, PR",1996,62.87435583,,8,Keep
"PIEZOMETER SANTA ROSA 2 DORADO, PR",1997,62.97813699,,8,Keep
"PIEZOMETER SANTA ROSA 2 DORADO, PR",1998,63.95816438,,8,Keep
"PIEZOMETER SANTA ROSA 2 DORADO, PR",1999,62.73572917,,8,Keep
"PIEZOMETER SANTA ROSA 2 DORADO, PR",2000,62.31410334,,8,Keep
"PIEZOMETER SANTA ROSA 2 DORADO, PR",2001,63.58761644,,8,Keep
"PIEZOMETER SANTA ROSA 2 DORADO, PR",2002,62.39940789,,8,Keep
"PIEZOMETER TORTUGUERO 3, VEGA BAJA, PR",1996,24.64014019,,13,Keep
"PIEZOMETER TORTUGUERO 3, VEGA BAJA, PR",1997,24.55620915,,13,Keep
"PIEZOMETER TORTUGUERO 3, VEGA BAJA, PR",1998,24.65024691,,13,Keep
"PIEZOMETER TORTUGUERO 3, VEGA BAJA, PR",1999,24.4592033,,13,Keep
"PIEZOMETER TORTUGUERO 3, VEGA BAJA, PR",2000,24.53811475,,13,Keep
"PIEZOMETER TORTUGUERO 3, VEGA BAJA, PR",2001,24.71446575,,13,Keep
"PIEZOMETER TORTUGUERO 3, VEGA BAJA, PR",2002,24.57071233,,13,Keep
"PIEZOMETER TORTUGUERO 3, VEGA BAJA, PR",2003,24.69443836,,13,Keep
"PIEZOMETER TORTUGUERO 3, VEGA BAJA, PR",2004,23.98762295,,13,Keep
"PIEZOMETER TORTUGUERO 3, VEGA BAJA, PR",2005,23.25650838,,13,Keep
"PIEZOMETER TORTUGUERO 3, VEGA BAJA, PR",2006,23.92282192,,13,Keep
"PIEZOMETER TORTUGUERO 3, VEGA BAJA, PR",2007,23.8346875,,13,Keep
"PIEZOMETER TORTUGUERO 3, VEGA BAJA, PR",2008,23.98315018,,13,Keep
"PONDEROSA 1 WELL, VEGA ALTA, PR",1985,65.27506667,,31,Keep
"PONDEROSA 1 WELL, VEGA ALTA, PR",1986,69.86550685,,31,Keep
"PONDEROSA 1 WELL, VEGA ALTA, PR",1987,67.07443836,,31,Keep
"PONDEROSA 1 WELL, VEGA ALTA, PR",1988,66.66983607,,31,Keep
"PONDEROSA 1 WELL, VEGA ALTA, PR",1989,67.95846575,,31,Keep
"PONDEROSA 1 WELL, VEGA ALTA, PR",1990,69.24254144,,31,Keep
"PONDEROSA 1 WELL, VEGA ALTA, PR",1991,68.94461538,,31,Keep
"PONDEROSA 1 WELL, VEGA ALTA, PR",1992,69.58328076,,31,Keep
"PONDEROSA 1 WELL, VEGA ALTA, PR",1993,68.21071233,,31,Keep
"PONDEROSA 1 WELL, VEGA ALTA, PR",1994,71.71882175,,31,Keep
"PONDEROSA 1 WELL, VEGA ALTA, PR",1995,71.88502825,,31,Keep
"PONDEROSA 1 WELL, VEGA ALTA, PR",1996,71.05546448,,31,Keep
"PONDEROSA 1 WELL, VEGA ALTA, PR",1997,69.93421348,,31,Keep
"PONDEROSA 1 WELL, VEGA ALTA, PR",1998,71.42936986,,31,Keep
"PONDEROSA 1 WELL, VEGA ALTA, PR",1999,69.7530411,,31,Keep
"PONDEROSA 1 WELL, VEGA ALTA, PR",2000,69.76852941,,31,Keep
"PONDEROSA 1 WELL, VEGA ALTA, PR",2001,73.0414902,,31,Keep
"PONDEROSA 1 WELL, VEGA ALTA, PR",2002,68.27483221,,31,Keep
"PONDEROSA 1 WELL, VEGA ALTA, PR",2012,63.1132381,,31,Keep
"PONDEROSA 1 WELL, VEGA ALTA, PR",2013,64.21786301,,31,Keep
"PONDEROSA 1 WELL, VEGA ALTA, PR",2014,65.06684982,,31,Keep
"PONDEROSA 1 WELL, VEGA ALTA, PR",2015,68.422,,31,Keep
"PONDEROSA 1 WELL, VEGA ALTA, PR",2016,67.87867347,,31,Keep
"PONDEROSA 1 WELL, VEGA ALTA, PR",2017,64.06416438,,31,Keep
"PONDEROSA 1 WELL, VEGA ALTA, PR",2018,63.40227397,,31,Keep
"PONDEROSA 1 WELL, VEGA ALTA, PR",2019,66.23336158,,31,Keep
"PONDEROSA 1 WELL, VEGA ALTA, PR",2020,66.00103825,,31,Keep
"PONDEROSA 1 WELL, VEGA ALTA, PR",2021,67.293241,,31,Keep
"PONDEROSA 1 WELL, VEGA ALTA, PR",2022,63.4570137,,31,Keep
"PONDEROSA 1 WELL, VEGA ALTA, PR",2023,65.64939716,,31,Keep
"PONDEROSA 1 WELL, VEGA ALTA, PR",2024,62.54525896,,31,Keep
"PPGIND 4 WELL, YAUCO, PR",1981,6.659469027,,22,Remove
"PPGIND 4 WELL, YAUCO, PR",1982,9.578465753,,22,Remove
"PPGIND 4 WELL, YAUCO, PR",1983,8.415269122,,22,Remove
"PPGIND 4 WELL, YAUCO, PR",1984,10.21143251,,22,Keep
"PPGIND 4 WELL, YAUCO, PR",1985,7.053647799,,22,Remove
"PPGIND 4 WELL, YAUCO, PR",1986,8.087863014,,22,Remove
"PPGIND 4 WELL, YAUCO, PR",1987,9.371545455,,22,Remove
"PPGIND 4 WELL, YAUCO, PR",1988,8.992284866,,22,Remove
"PPGIND 4 WELL, YAUCO, PR",1989,8.78690411,,22,Remove
"PPGIND 4 WELL, YAUCO, PR",1990,13.70533149,,22,Keep
"PPGIND 4 WELL, YAUCO, PR",1991,12.14347458,,22,Keep
"PPGIND 4 WELL, YAUCO, PR",1992,15.71855385,,22,Keep
"PPGIND 4 WELL, YAUCO, PR",1993,13.10401408,,22,Keep
"PPGIND 4 WELL, YAUCO, PR",1994,24.26915541,,22,Keep
"PPGIND 4 WELL, YAUCO, PR",1995,15.44674931,,22,Keep
"PPGIND 4 WELL, YAUCO, PR",1996,16.76336336,,22,Keep
"PPGIND 4 WELL, YAUCO, PR",1997,25.74939394,,22,Keep
"PPGIND 4 WELL, YAUCO, PR",1998,24.01425,,22,Keep
"PPGIND 4 WELL, YAUCO, PR",1999,12.50108696,,22,Keep
"PPGIND 4 WELL, YAUCO, PR",2000,10.42276786,,22,Keep
"PPGIND 4 WELL, YAUCO, PR",2001,11.44986254,,22,Keep
"PPGIND 4 WELL, YAUCO, PR",2002,16.72970588,,22,Keep
"RESTAURADA P8A WELL, PONCE, PR",1981,21.39021277,,25,Keep
"RESTAURADA P8A WELL, PONCE, PR",1982,22.08058065,,25,Keep
"RESTAURADA P8A WELL, PONCE, PR",1983,19.25901099,,25,Keep
"RESTAURADA P8A WELL, PONCE, PR",1984,17.40274788,,25,Keep
"RESTAURADA P8A WELL, PONCE, PR",1985,15.91695531,,25,Keep
"RESTAURADA P8A WELL, PONCE, PR",1986,16.07230769,,25,Keep
"RESTAURADA P8A WELL, PONCE, PR",1991,16.68977273,,25,Keep
"RESTAURADA P8A WELL, PONCE, PR",1992,18.5365847,,25,Keep
"RESTAURADA P8A WELL, PONCE, PR",1993,19.07131507,,25,Keep
"RESTAURADA P8A WELL, PONCE, PR",1994,24.40182724,,25,Keep
"RESTAURADA P8A WELL, PONCE, PR",1995,21.98108871,,25,Keep
"RESTAURADA P8A WELL, PONCE, PR",1996,23.4130137,,25,Keep
"RESTAURADA P8A WELL, PONCE, PR",1997,25.32175549,,25,Keep
"RESTAURADA P8A WELL, PONCE, PR",1998,21.97325581,,25,Keep
"RESTAURADA P8A WELL, PONCE, PR",1999,22.15242424,,25,Keep
"RESTAURADA P8A WELL, PONCE, PR",2000,21.23630058,,25,Keep
"RESTAURADA P8A WELL, PONCE, PR",2001,22.72186335,,25,Keep
"RESTAURADA P8A WELL, PONCE, PR",2002,23.91257703,,25,Keep
"RESTAURADA P8A WELL, PONCE, PR",2003,23.47904437,,25,Keep
"RESTAURADA P8A WELL, PONCE, PR",2004,20.83920765,,25,Keep
"RESTAURADA P8A WELL, PONCE, PR",2005,22.9235942,,25,Keep
"RESTAURADA P8A WELL, PONCE, PR",2006,22.12024658,,25,Keep
"RESTAURADA P8A WELL, PONCE, PR",2007,23.74550685,,25,Keep
"RESTAURADA P8A WELL, PONCE, PR",2008,21.60907104,,25,Keep
"RESTAURADA P8A WELL, PONCE, PR",2009,20.44263158,,25,Keep
"RINCON 4 WELL, RINCON, PR",1996,28.17423729,,21,Keep
"RINCON 4 WELL, RINCON, PR",1997,30.91424242,,21,Keep
"RINCON 4 WELL, RINCON, PR",1998,29.35655462,,21,Keep
"RINCON 4 WELL, RINCON, PR",1999,31.26189873,,21,Keep
"RINCON 4 WELL, RINCON, PR",2000,32.82429066,,21,Keep
"RINCON 4 WELL, RINCON, PR",2001,30.53861004,,21,Keep
"RINCON 4 WELL, RINCON, PR",2002,35.10453532,,21,Keep
"RINCON 4 WELL, RINCON, PR",2011,24.60644068,,21,Keep
"RINCON 4 WELL, RINCON, PR",2012,25.1189589,,21,Keep
"RINCON 4 WELL, RINCON, PR",2013,26.16632979,,21,Keep
"RINCON 4 WELL, RINCON, PR",2014,28.17213699,,21,Keep
"RINCON 4 WELL, RINCON, PR",2015,29.9589589,,21,Keep
"RINCON 4 WELL, RINCON, PR",2016,25.2292623,,21,Keep
"RINCON 4 WELL, RINCON, PR",2017,23.15410959,,21,Keep
"RINCON 4 WELL, RINCON, PR",2018,25.18452055,,21,Keep
"RINCON 4 WELL, RINCON, PR",2019,27.75754325,,21,Keep
"RINCON 4 WELL, RINCON, PR",2020,26.55010714,,21,Keep
"RINCON 4 WELL, RINCON, PR",2021,24.46988327,,21,Keep
"RINCON 4 WELL, RINCON, PR",2022,26.34271233,,21,Keep
"RINCON 4 WELL, RINCON, PR",2023,30.67166144,,21,Keep
"RINCON 4 WELL, RINCON, PR",2024,31.6115625,,21,Keep
"ROSARIO 2 WELL, VEGA BAJA, PR",1985,192.171413,,18,Keep
"ROSARIO 2 WELL, VEGA BAJA, PR",1986,192.6275616,,18,Keep
"ROSARIO 2 WELL, VEGA BAJA, PR",1987,192.385503,,18,Keep
"ROSARIO 2 WELL, VEGA BAJA, PR",1988,192.4564286,,18,Keep
"ROSARIO 2 WELL, VEGA BAJA, PR",1989,192.943619,,18,Keep
"ROSARIO 2 WELL, VEGA BAJA, PR",1990,193.2530861,,18,Keep
